created_at,entry_id,field1,field2,field3,field3 percentage,status
2020-10-08 08:40:06 UTC,5373,33.1,67,476,53.5,0
2020-10-08 08:40:23 UTC,5374,33.1,67,481,53,0
2020-10-08 08:40:40 UTC,5375,33.1,68,475,53.6,0
2020-10-08 08:40:57 UTC,5376,33.1,67,480,53.1,0
2020-10-08 08:41:14 UTC,5377,33.1,70,480,53.1,0
2020-10-08 08:41:32 UTC,5378,33.1,69,480,53.1,0
2020-10-08 08:41:49 UTC,5379,33.2,70,475,53.6,0
2020-10-08 08:42:06 UTC,5380,33.2,68,475,53.6,0
2020-10-08 08:42:23 UTC,5381,33.1,68,480,53.1,0
2020-10-08 08:42:40 UTC,5382,33.1,68,474,53.7,0
2020-10-08 08:42:58 UTC,5383,33.1,67,474,53.7,0
2020-10-08 08:43:15 UTC,5384,33.1,67,474,53.7,0
2020-10-08 08:43:35 UTC,5385,33.1,67,474,53.7,0
2020-10-08 08:43:52 UTC,5386,33.1,68,478,53.3,0
2020-10-08 08:44:09 UTC,5387,33,68,480,53.1,0
2020-10-08 08:44:26 UTC,5388,32.9,67,474,53.7,0
2020-10-08 08:45:06 UTC,5389,32.8,67,474,53.7,0
2020-10-08 08:45:23 UTC,5390,32.8,66,473,53.8,0
2020-10-08 08:45:40 UTC,5391,32.7,68,473,53.8,0
2020-10-08 08:45:57 UTC,5392,32.6,68,472,53.9,0
2020-10-08 08:46:15 UTC,5393,32.6,68,477,53.4,0
2020-10-08 08:46:32 UTC,5394,32.5,67,471,54,0
2020-10-08 08:46:49 UTC,5395,32.3,68,477,53.4,0
2020-10-08 08:47:06 UTC,5396,32.3,68,477,53.4,0
2020-10-08 08:47:23 UTC,5397,32.3,68,471,54,0
2020-10-08 08:47:41 UTC,5398,32.2,68,477,53.4,0
2020-10-08 08:47:58 UTC,5399,32.1,69,477,53.4,0
2020-10-08 08:48:15 UTC,5400,32.1,68,471,54,0
2020-10-08 08:48:33 UTC,5401,32.1,69,471,54,0
2020-10-08 08:48:51 UTC,5402,32.1,69,471,54,0
2020-10-08 08:49:08 UTC,5403,32.1,69,476,53.5,0
2020-10-08 08:49:25 UTC,5404,32.1,69,476,53.5,0
2020-10-08 08:49:42 UTC,5405,32.1,69,477,53.4,0
2020-10-08 08:50:00 UTC,5406,32.1,69,470,54.1,0
2020-10-08 08:50:17 UTC,5407,32,69,476,53.5,0
2020-10-08 08:50:34 UTC,5408,32,69,476,53.5,0
2020-10-08 08:50:51 UTC,5409,31.9,68,470,54.1,0
2020-10-08 08:51:08 UTC,5410,31.9,68,470,54.1,0
2020-10-08 08:51:26 UTC,5411,31.8,69,470,54.1,0
2020-10-08 08:51:43 UTC,5412,31.8,69,470,54.1,0
2020-10-08 08:52:00 UTC,5413,31.8,70,476,53.5,0
2020-10-08 08:52:17 UTC,5414,31.8,69,470,54.1,0
2020-10-08 08:52:34 UTC,5415,31.8,69,470,54.1,0
2020-10-08 08:52:51 UTC,5416,31.8,69,476,53.5,0
2020-10-08 08:53:09 UTC,5417,31.8,69,476,53.5,0
2020-10-08 08:53:26 UTC,5418,31.8,73,476,53.5,0
2020-10-08 08:53:43 UTC,5419,31.8,72,476,53.5,0
2020-10-08 08:54:00 UTC,5420,31.8,71,476,53.5,0
2020-10-08 08:54:17 UTC,5421,31.8,72,476,53.5,0
2020-10-08 08:54:35 UTC,5422,31.8,71,470,54.1,0
2020-10-08 08:54:52 UTC,5423,31.8,71,475,53.6,0
2020-10-08 08:55:09 UTC,5424,31.8,71,475,53.6,0
2020-10-08 08:55:26 UTC,5425,31.8,71,469,54.2,0
2020-10-08 08:55:44 UTC,5426,31.8,71,475,53.6,0
2020-10-08 08:56:01 UTC,5427,31.8,71,475,53.6,0
2020-10-08 08:56:18 UTC,5428,31.8,71,469,54.2,0
2020-10-08 08:56:35 UTC,5429,31.8,71,475,53.6,0
2020-10-08 08:56:52 UTC,5430,31.7,72,469,54.2,0
2020-10-08 08:57:09 UTC,5431,31.8,75,470,54.1,0
2020-10-08 08:57:27 UTC,5432,31.7,72,469,54.2,0
2020-10-08 08:57:44 UTC,5433,31.7,72,470,54.1,0
2020-10-08 08:58:01 UTC,5434,31.7,72,469,54.2,0
2020-10-08 08:58:19 UTC,5435,31.7,71,470,54.1,0
2020-10-08 08:58:36 UTC,5436,31.7,74,469,54.2,0
2020-10-08 08:58:53 UTC,5437,31.6,73,469,54.2,0
2020-10-08 08:59:10 UTC,5438,31.6,74,475,53.6,0
2020-10-08 08:59:27 UTC,5439,31.6,73,475,53.6,0
2020-10-08 08:59:45 UTC,5440,31.6,73,469,54.2,0
2020-10-08 09:00:02 UTC,5441,31.6,74,475,53.6,0
2020-10-08 09:00:19 UTC,5442,31.6,72,469,54.2,0
2020-10-08 09:00:36 UTC,5443,31.6,74,469,54.2,0
2020-10-08 09:00:53 UTC,5444,31.6,72,469,54.2,0
2020-10-08 09:01:13 UTC,5445,31.6,73,469,54.2,0
2020-10-08 09:01:31 UTC,5446,31.6,72,474,53.7,0
2020-10-08 09:01:48 UTC,5447,31.6,72,469,54.2,0
2020-10-08 09:02:05 UTC,5448,31.6,73,469,54.2,0
2020-10-08 09:02:22 UTC,5449,31.6,72,474,53.7,0
2020-10-08 09:02:40 UTC,5450,31.6,72,474,53.7,0
2020-10-08 09:02:57 UTC,5451,31.6,73,469,54.2,0
2020-10-08 09:03:14 UTC,5452,31.6,73,474,53.7,0
2020-10-08 09:03:31 UTC,5453,31.5,72,469,54.2,0
2020-10-08 09:03:48 UTC,5454,31.5,72,469,54.2,0
2020-10-08 09:04:06 UTC,5455,31.4,73,469,54.2,0
2020-10-08 09:04:23 UTC,5456,31.4,72,469,54.2,0
2020-10-08 09:04:40 UTC,5457,31.4,72,469,54.2,0
2020-10-08 09:04:57 UTC,5458,31.4,73,469,54.2,0
2020-10-08 09:05:15 UTC,5459,31.4,73,469,54.2,0
2020-10-08 09:05:32 UTC,5460,31.3,73,469,54.2,0
2020-10-08 09:05:49 UTC,5461,31.3,73,469,54.2,0
2020-10-08 09:06:07 UTC,5462,31.3,74,469,54.2,0
2020-10-08 09:06:24 UTC,5463,31.3,74,468,54.3,0
2020-10-08 09:06:41 UTC,5464,31.3,76,468,54.3,0
2020-10-08 09:06:58 UTC,5465,31.4,76,474,53.7,0
2020-10-08 09:07:15 UTC,5466,31.4,75,474,53.7,0
2020-10-08 09:07:33 UTC,5467,31.4,74,468,54.3,0
2020-10-08 09:07:50 UTC,5468,31.4,74,474,53.7,0
2020-10-08 09:08:07 UTC,5469,31.5,74,468,54.3,0
2020-10-08 10:12:14 UTC,5470,30.6,77,350,65.8,0
2020-10-08 10:12:31 UTC,5471,30.6,76,375,63.3,0
2020-10-08 10:12:48 UTC,5472,30.6,77,389,62,0
2020-10-08 10:13:05 UTC,5473,30.6,77,405,60.4,0
2020-10-08 10:13:22 UTC,5474,30.6,77,426,58.4,0
2020-10-08 10:13:40 UTC,5475,30.6,77,437,57.3,0
2020-10-08 10:13:57 UTC,5476,30.6,78,446,56.4,0
2020-10-08 10:14:14 UTC,5477,30.7,76,450,56,0
2020-10-08 10:14:31 UTC,5478,30.7,77,454,55.6,0
2020-10-08 10:14:49 UTC,5479,30.8,76,459,55.1,0
2020-10-08 10:15:06 UTC,5480,30.7,78,466,54.4,0
2020-10-08 10:15:23 UTC,5481,30.7,77,464,54.6,0
2020-10-08 10:15:40 UTC,5482,30.7,78,471,54,0
2020-10-08 10:15:57 UTC,5483,30.8,77,475,53.6,0
2020-10-08 10:16:15 UTC,5484,30.8,76,474,53.7,0
2020-10-08 10:16:32 UTC,5485,30.8,78,481,53,0
2020-10-08 10:16:49 UTC,5486,30.7,76,481,53,0
2020-10-08 10:17:06 UTC,5487,30.7,76,484,52.7,0
2020-10-08 10:17:23 UTC,5488,30.7,76,487,52.4,0
2020-10-08 10:17:40 UTC,5489,30.7,77,488,52.3,0
2020-10-08 10:17:58 UTC,5490,30.7,76,490,52.1,0
2020-10-08 10:18:15 UTC,5491,30.7,76,493,51.8,0
2020-10-08 10:18:32 UTC,5492,30.7,81,494,51.7,0
2020-10-08 10:18:49 UTC,5493,30.7,77,496,51.5,0
2020-10-08 10:19:06 UTC,5494,30.6,76,499,51.2,0
2020-10-08 10:19:24 UTC,5495,30.6,77,501,51,0
2020-10-08 10:19:41 UTC,5496,30.6,77,502,50.9,0
2020-10-08 10:19:58 UTC,5497,30.6,77,507,50.4,0
2020-10-08 10:20:15 UTC,5498,30.6,77,507,50.4,0
2020-10-08 10:20:33 UTC,5499,30.6,77,507,50.4,0
2020-10-08 10:20:50 UTC,5500,30.6,77,500,51.1,0
2020-10-08 10:21:07 UTC,5501,30.6,77,507,50.4,0
2020-10-08 10:21:24 UTC,5502,30.6,77,502,50.9,0
2020-10-08 10:21:41 UTC,5503,30.6,77,507,50.4,0
2020-10-08 10:21:59 UTC,5504,30.6,78,507,50.4,0
2020-10-08 10:22:16 UTC,5505,30.6,77,507,50.4,0
2020-10-08 10:22:33 UTC,5506,30.6,77,507,50.4,0
2020-10-08 10:22:50 UTC,5507,30.6,77,507,50.4,0
2020-10-08 10:23:07 UTC,5508,30.6,78,502,50.9,0
2020-10-08 10:23:25 UTC,5509,30.6,79,502,50.9,0
2020-10-08 10:23:42 UTC,5510,30.7,77,504,50.7,0
2020-10-08 10:23:59 UTC,5511,30.7,77,502,50.9,0
2020-10-08 10:24:16 UTC,5512,30.7,77,501,51,0
2020-10-08 10:24:33 UTC,5513,30.7,80,500,51.1,0
2020-10-08 10:24:51 UTC,5514,30.7,77,505,50.6,0
2020-10-08 10:25:08 UTC,5515,30.8,77,500,51.1,0
2020-10-08 10:25:25 UTC,5516,30.7,77,505,50.6,0
2020-10-08 10:25:42 UTC,5517,30.7,77,506,50.5,0
2020-10-08 10:26:00 UTC,5518,30.7,77,502,50.9,0
2020-10-08 10:26:17 UTC,5519,30.7,77,506,50.5,0
2020-10-08 10:26:34 UTC,5520,30.7,77,502,50.9,0
2020-10-08 10:26:51 UTC,5521,30.7,79,506,50.5,0
2020-10-08 10:27:08 UTC,5522,30.7,78,500,51.1,0
2020-10-08 10:27:25 UTC,5523,30.7,77,502,50.9,0
2020-10-08 10:27:43 UTC,5524,30.7,77,500,51.1,0
2020-10-08 10:28:00 UTC,5525,30.7,78,500,51.1,0
2020-10-08 10:28:17 UTC,5526,30.7,78,499,51.2,0
2020-10-08 10:28:34 UTC,5527,30.7,79,505,50.6,0
2020-10-08 10:28:51 UTC,5528,30.7,78,506,50.5,0
2020-10-08 10:29:08 UTC,5529,30.8,78,506,50.5,0
2020-10-08 10:29:25 UTC,5530,30.8,78,500,51.1,0
2020-10-08 10:29:43 UTC,5531,30.7,79,500,51.1,0
2020-10-08 10:30:00 UTC,5532,30.8,80,505,50.6,0
2020-10-08 10:30:17 UTC,5533,30.8,78,500,51.1,0
2020-10-08 10:30:34 UTC,5534,30.8,77,500,51.1,0
2020-10-08 10:30:51 UTC,5535,30.8,77,505,50.6,0
2020-10-08 10:31:09 UTC,5536,30.7,77,505,50.6,0
2020-10-08 10:31:26 UTC,5537,30.7,76,500,51.1,0
2020-10-08 10:31:43 UTC,5538,30.7,78,506,50.5,0
2020-10-08 10:32:00 UTC,5539,30.7,77,500,51.1,0
2020-10-08 10:32:17 UTC,5540,30.7,76,499,51.2,0
2020-10-08 10:32:35 UTC,5541,30.7,76,505,50.6,0
2020-10-08 10:32:52 UTC,5542,30.7,76,505,50.6,0
2020-10-08 10:33:09 UTC,5543,30.7,78,505,50.6,0
2020-10-08 10:33:26 UTC,5544,30.7,77,505,50.6,0
2020-10-08 10:33:43 UTC,5545,30.8,77,499,51.2,0
2020-10-08 10:34:00 UTC,5546,30.8,76,497,51.4,0
2020-10-08 10:34:18 UTC,5547,30.8,76,500,51.1,0
2020-10-08 10:34:35 UTC,5548,30.8,77,487,52.4,0
2020-10-08 10:34:52 UTC,5549,30.8,77,488,52.3,0
2020-10-08 10:35:09 UTC,5550,30.8,78,484,52.7,0
2020-10-08 10:35:26 UTC,5551,30.8,76,480,53.1,0
2020-10-08 10:35:44 UTC,5552,30.8,77,477,53.4,0
2020-10-08 10:36:01 UTC,5553,30.8,76,481,53,0
2020-10-08 10:36:18 UTC,5554,30.9,77,480,53.1,0
2020-10-08 10:36:35 UTC,5555,30.8,76,477,53.4,0
2020-10-08 10:36:52 UTC,5556,30.8,76,471,54,0
2020-10-08 10:37:10 UTC,5557,30.8,76,469,54.2,0
2020-10-08 10:37:27 UTC,5558,30.8,76,469,54.2,0
2020-10-08 10:37:44 UTC,5559,30.8,76,468,54.3,0
2020-10-08 10:38:01 UTC,5560,30.8,76,469,54.2,0
2020-10-08 10:38:18 UTC,5561,30.8,76,469,54.2,0
2020-10-08 10:38:35 UTC,5562,30.8,76,475,53.6,0
2020-10-08 10:38:53 UTC,5563,30.7,76,475,53.6,0
2020-10-08 10:39:10 UTC,5564,30.6,76,476,53.5,0
2020-10-08 10:39:27 UTC,5565,30.7,76,470,54.1,0
2020-10-08 10:39:44 UTC,5566,30.7,77,476,53.5,0
2020-10-08 10:40:01 UTC,5567,30.6,77,476,53.5,0
2020-10-08 10:40:19 UTC,5568,30.6,76,469,54.2,0
2020-10-08 10:40:36 UTC,5569,30.6,77,470,54.1,0
2020-10-08 10:40:53 UTC,5570,30.6,77,471,54,0
2020-10-08 10:41:10 UTC,5571,30.6,77,477,53.4,0
2020-10-08 10:41:27 UTC,5572,30.6,76,477,53.4,0
2020-10-08 10:41:44 UTC,5573,30.6,77,478,53.3,0
2020-10-08 10:42:02 UTC,5574,30.6,77,472,53.9,0
2020-10-08 10:42:19 UTC,5575,30.7,76,474,53.7,0
2020-10-08 10:42:36 UTC,5576,30.7,77,476,53.5,0
2020-10-08 10:42:53 UTC,5577,30.7,77,469,54.2,0
2020-10-08 10:43:10 UTC,5578,30.8,76,471,54,0
2020-10-08 10:43:28 UTC,5579,30.8,76,465,54.5,0
2020-10-08 10:43:45 UTC,5580,30.8,77,464,54.6,0
2020-10-08 10:44:02 UTC,5581,30.8,77,462,54.8,0
2020-10-08 10:44:19 UTC,5582,30.8,76,466,54.4,0
2020-10-08 10:44:36 UTC,5583,30.8,76,461,54.9,0
2020-10-08 10:44:53 UTC,5584,30.8,76,462,54.8,0
2020-10-08 10:45:11 UTC,5585,30.8,76,462,54.8,0
2020-10-08 10:45:28 UTC,5586,30.9,76,462,54.8,0
2020-10-08 10:45:45 UTC,5587,30.9,76,462,54.8,0
2020-10-08 10:46:02 UTC,5588,30.9,76,468,54.3,0
2020-10-08 10:46:19 UTC,5589,30.9,76,462,54.8,0
2020-10-08 10:46:36 UTC,5590,30.9,76,462,54.8,0
2020-10-08 10:46:53 UTC,5591,30.9,78,461,54.9,0
2020-10-08 10:47:11 UTC,5592,31,77,460,55,0
2020-10-08 10:47:28 UTC,5593,30.9,76,461,54.9,0
2020-10-08 10:47:45 UTC,5594,31,77,462,54.8,0
2020-10-08 10:48:02 UTC,5595,31,77,466,54.4,0
2020-10-08 10:48:19 UTC,5596,31.1,78,461,54.9,0
2020-10-08 10:48:37 UTC,5597,31,76,460,55,0
2020-10-08 10:48:54 UTC,5598,31,76,465,54.5,0
2020-10-08 10:49:11 UTC,5599,31.1,76,461,54.9,0
2020-10-08 10:49:28 UTC,5600,31.1,76,465,54.5,0
2020-10-08 10:49:45 UTC,5601,31.1,76,460,55,0
2020-10-08 10:50:03 UTC,5602,31.1,77,461,54.9,0
2020-10-08 10:50:20 UTC,5603,31.1,76,460,55,0
2020-10-08 10:50:37 UTC,5604,31.1,76,465,54.5,0
2020-10-08 10:50:54 UTC,5605,31.1,77,460,55,0
2020-10-08 10:51:11 UTC,5606,31.2,76,464,54.6,0
2020-10-08 10:51:29 UTC,5607,31.3,76,461,54.9,0
2020-10-08 10:51:46 UTC,5608,31.3,76,457,55.3,0
2020-10-08 10:52:03 UTC,5609,31.3,75,461,54.9,0
2020-10-08 10:52:20 UTC,5610,31.2,76,456,55.4,0
2020-10-08 10:52:37 UTC,5611,31.2,76,461,54.9,0
2020-10-08 10:52:54 UTC,5612,31.2,76,461,54.9,0
2020-10-08 10:53:12 UTC,5613,31.3,77,461,54.9,0
2020-10-08 10:53:29 UTC,5614,31.3,77,456,55.4,0
2020-10-08 10:53:46 UTC,5615,31.3,76,456,55.4,0
2020-10-08 10:54:03 UTC,5616,31.3,78,456,55.4,0
2020-10-08 10:54:20 UTC,5617,31.4,78,456,55.4,0
2020-10-08 10:54:38 UTC,5618,31.5,76,456,55.4,0
2020-10-08 10:54:55 UTC,5619,31.5,79,456,55.4,0
2020-10-08 10:55:12 UTC,5620,31.5,77,456,55.4,0
2020-10-08 10:55:29 UTC,5621,31.5,77,456,55.4,0
2020-10-08 10:55:46 UTC,5622,31.5,76,461,54.9,0
2020-10-08 10:56:04 UTC,5623,31.6,76,457,55.3,0
2020-10-08 10:56:21 UTC,5624,31.6,77,461,54.9,0
2020-10-08 10:56:38 UTC,5625,31.6,78,457,55.3,0
2020-10-08 10:56:55 UTC,5626,31.6,75,458,55.2,0
2020-10-08 10:57:12 UTC,5627,31.6,75,459,55.1,0
2020-10-08 10:57:29 UTC,5628,31.5,75,459,55.1,0
2020-10-08 10:57:47 UTC,5629,31.5,75,460,55,0
2020-10-08 10:58:04 UTC,5630,31.5,75,460,55,0
2020-10-08 10:58:21 UTC,5631,31.5,75,465,54.5,0
2020-10-08 10:58:38 UTC,5632,31.5,75,462,54.8,0
2020-10-08 10:58:55 UTC,5633,31.4,75,456,55.4,0
2020-10-08 10:59:12 UTC,5634,31.3,75,460,55,0
2020-10-08 10:59:30 UTC,5635,31.3,75,454,55.6,0
2020-10-08 10:59:47 UTC,5636,31.3,76,456,55.4,0
2020-10-08 11:00:04 UTC,5637,31.3,77,461,54.9,0
2020-10-08 11:00:21 UTC,5638,31.3,76,457,55.3,0
2020-10-08 11:00:38 UTC,5639,31.4,77,462,54.8,0
2020-10-08 11:00:55 UTC,5640,31.4,76,458,55.2,0
2020-10-08 11:01:13 UTC,5641,31.4,75,463,54.7,0
2020-10-08 11:01:30 UTC,5642,31.3,75,464,54.6,0
2020-10-08 11:01:47 UTC,5643,31.3,75,464,54.6,0
2020-10-08 11:02:04 UTC,5644,31.3,75,460,55,0
2020-10-08 11:02:21 UTC,5645,31.2,75,460,55,0
2020-10-08 11:02:39 UTC,5646,31.2,76,466,54.4,0
2020-10-08 11:02:56 UTC,5647,31.3,76,466,54.4,0
2020-10-08 11:03:13 UTC,5648,31.3,76,454,55.6,0
2020-10-08 11:03:30 UTC,5649,31.3,77,452,55.8,0
2020-10-08 11:03:47 UTC,5650,31.3,76,459,55.1,0
2020-10-08 11:04:04 UTC,5651,31.3,78,459,55.1,0
2020-10-08 11:04:22 UTC,5652,31.3,75,452,55.8,0
2020-10-08 11:04:39 UTC,5653,31.3,75,458,55.2,0
2020-10-08 11:04:56 UTC,5654,31.3,76,452,55.8,0
2020-10-08 11:05:13 UTC,5655,31.3,76,452,55.8,0
2020-10-08 11:05:30 UTC,5656,31.3,76,452,55.8,0
2020-10-08 11:05:47 UTC,5657,31.3,76,458,55.2,0
2020-10-08 11:06:05 UTC,5658,31.4,75,451,55.9,0
2020-10-08 11:06:22 UTC,5659,31.4,75,457,55.3,0
2020-10-08 11:06:39 UTC,5660,31.3,75,451,55.9,0
2020-10-08 11:06:56 UTC,5661,31.3,75,451,55.9,0
2020-10-08 11:07:13 UTC,5662,31.3,75,457,55.3,0
2020-10-08 11:07:31 UTC,5663,31.3,75,451,55.9,0
2020-10-08 11:07:48 UTC,5664,31.2,77,451,55.9,0
2020-10-08 11:08:05 UTC,5665,31.2,77,457,55.3,0
2020-10-08 11:08:22 UTC,5666,31.3,76,451,55.9,0
2020-10-08 11:08:39 UTC,5667,31.3,76,457,55.3,0
2020-10-08 11:08:57 UTC,5668,31.3,75,457,55.3,0
2020-10-08 11:09:14 UTC,5669,31.2,76,451,55.9,0
2020-10-08 11:09:31 UTC,5670,31.2,76,451,55.9,0
2020-10-08 11:09:48 UTC,5671,31.2,75,450,56,0
2020-10-08 11:10:05 UTC,5672,31.1,76,451,55.9,0
2020-10-08 11:10:23 UTC,5673,31.1,76,457,55.3,0
2020-10-08 11:10:40 UTC,5674,31.2,75,457,55.3,0
2020-10-08 11:10:57 UTC,5675,31.1,75,457,55.3,0
2020-10-08 11:11:14 UTC,5676,31.1,75,457,55.3,0
2020-10-08 11:11:32 UTC,5677,31,76,457,55.3,0
2020-10-08 11:11:49 UTC,5678,31,76,457,55.3,0
2020-10-08 11:12:06 UTC,5679,31,76,451,55.9,0
2020-10-08 11:12:23 UTC,5680,31.1,76,451,55.9,0
2020-10-08 11:12:40 UTC,5681,31.1,76,451,55.9,0
2020-10-08 11:12:57 UTC,5682,31.1,76,450,56,0
2020-10-08 11:13:15 UTC,5683,31.1,76,450,56,0
2020-10-08 11:13:32 UTC,5684,31.1,75,457,55.3,0
2020-10-08 11:13:49 UTC,5685,31.1,76,450,56,0
2020-10-08 11:14:06 UTC,5686,31.1,76,457,55.3,0
2020-10-08 11:14:24 UTC,5687,31.1,77,451,55.9,0
2020-10-08 11:14:41 UTC,5688,31.1,76,450,56,0
2020-10-08 11:14:58 UTC,5689,31.2,76,451,55.9,0
2020-10-08 11:15:15 UTC,5690,31.2,76,450,56,0
2020-10-08 11:15:33 UTC,5691,31.2,76,450,56,0
2020-10-08 11:15:50 UTC,5692,31.1,75,450,56,0
2020-10-08 11:16:07 UTC,5693,31.1,75,456,55.4,0
2020-10-08 11:16:24 UTC,5694,31.1,75,450,56,0
2020-10-08 11:16:41 UTC,5695,31.2,75,450,56,0
2020-10-08 11:16:58 UTC,5696,31.2,75,450,56,0
2020-10-08 11:17:15 UTC,5697,31.2,75,450,56,0
2020-10-08 11:17:33 UTC,5698,31.2,75,450,56,0
2020-10-08 11:17:50 UTC,5699,31.2,75,450,56,0
2020-10-08 11:18:07 UTC,5700,31.3,77,450,56,0
2020-10-08 11:18:24 UTC,5701,31.3,76,450,56,0
2020-10-08 11:18:41 UTC,5702,31.3,75,450,56,0
2020-10-08 11:18:59 UTC,5703,31.3,75,450,56,0
2020-10-08 11:19:16 UTC,5704,31.3,76,450,56,0
2020-10-08 11:19:33 UTC,5705,31.3,76,456,55.4,0
2020-10-08 11:19:50 UTC,5706,31.4,76,456,55.4,0
2020-10-08 11:20:07 UTC,5707,31.4,76,450,56,0
2020-10-08 11:20:24 UTC,5708,31.4,77,450,56,0
2020-10-08 11:20:42 UTC,5709,31.4,76,456,55.4,0
2020-10-08 11:20:59 UTC,5710,31.4,75,450,56,0
2020-10-08 11:52:30 UTC,5711,31,77,350,65.8,0
2020-10-08 11:52:47 UTC,5712,30.9,76,375,63.3,0
2020-10-08 11:53:04 UTC,5713,31,76,388,62.1,0
2020-10-08 11:53:21 UTC,5714,30.9,75,405,60.4,0
2020-10-08 11:53:38 UTC,5715,30.9,76,422,58.7,0
2020-10-08 11:53:55 UTC,5716,30.9,75,430,58,0
2020-10-08 11:54:13 UTC,5717,30.9,76,439,57.1,0
2020-10-08 11:54:30 UTC,5718,30.8,75,448,56.2,0
2020-10-08 11:54:47 UTC,5719,30.8,76,454,55.6,0
2020-10-08 11:55:04 UTC,5720,30.8,76,459,55.1,0
2020-10-08 11:55:21 UTC,5721,30.8,75,468,54.3,0
2020-10-08 11:55:38 UTC,5722,30.8,77,469,54.2,0
2020-10-08 11:55:56 UTC,5723,30.8,76,470,54.1,0
2020-10-08 11:56:13 UTC,5724,30.8,75,470,54.1,0
2020-10-08 11:56:30 UTC,5725,30.8,74,469,54.2,0
2020-10-08 11:56:47 UTC,5726,30.8,74,468,54.3,0
2020-10-08 11:57:04 UTC,5727,30.8,74,466,54.4,0
2020-10-08 11:57:22 UTC,5728,30.8,75,466,54.4,0
2020-10-08 11:57:39 UTC,5729,30.8,74,466,54.4,0
2020-10-08 11:57:56 UTC,5730,30.8,74,465,54.5,0
2020-10-08 11:58:13 UTC,5731,30.8,74,465,54.5,0
2020-10-08 11:58:30 UTC,5732,30.8,74,465,54.5,0
2020-10-08 11:58:47 UTC,5733,30.8,74,466,54.4,0
2020-10-08 11:59:05 UTC,5734,30.8,75,466,54.4,0
2020-10-08 11:59:22 UTC,5735,30.9,74,466,54.4,0
2020-10-08 11:59:39 UTC,5736,30.9,74,468,54.3,0
2020-10-08 11:59:56 UTC,5737,30.8,74,468,54.3,0
2020-10-08 12:00:13 UTC,5738,30.8,74,468,54.3,0
2020-10-08 12:00:30 UTC,5739,30.8,74,469,54.2,0
2020-10-08 12:00:48 UTC,5740,30.8,74,469,54.2,0
2020-10-08 12:01:05 UTC,5741,30.8,74,469,54.2,0
2020-10-08 12:01:22 UTC,5742,30.8,74,469,54.2,0
2020-10-08 12:01:39 UTC,5743,30.8,74,469,54.2,0
2020-10-08 12:01:56 UTC,5744,30.8,74,469,54.2,0
2020-10-08 12:02:14 UTC,5745,30.8,74,469,54.2,0
2020-10-08 12:02:31 UTC,5746,30.8,74,469,54.2,0
2020-10-08 12:02:48 UTC,5747,30.7,74,469,54.2,0
2020-10-08 12:03:05 UTC,5748,30.7,74,469,54.2,0
2020-10-08 12:03:22 UTC,5749,30.7,74,469,54.2,0
2020-10-08 12:03:39 UTC,5750,30.7,74,469,54.2,0
2020-10-08 12:03:57 UTC,5751,30.7,74,469,54.2,0
2020-10-08 12:04:14 UTC,5752,30.7,76,469,54.2,0
2020-10-08 12:04:31 UTC,5753,30.7,74,469,54.2,0
2020-10-08 12:04:48 UTC,5754,30.7,74,469,54.2,0
2020-10-08 12:05:05 UTC,5755,30.8,75,469,54.2,0
2020-10-08 12:05:22 UTC,5756,30.8,75,469,54.2,0
2020-10-08 12:05:40 UTC,5757,30.8,76,469,54.2,0
2020-10-08 12:05:57 UTC,5758,30.8,75,469,54.2,0
2020-10-08 12:06:14 UTC,5759,30.7,75,469,54.2,0
2020-10-08 12:06:31 UTC,5760,30.7,75,469,54.2,0
2020-10-08 12:06:48 UTC,5761,30.7,76,469,54.2,0
2020-10-08 12:07:05 UTC,5762,30.7,75,469,54.2,0
2020-10-08 12:07:23 UTC,5763,30.7,75,469,54.2,0
2020-10-08 12:07:40 UTC,5764,30.8,75,469,54.2,0
2020-10-08 12:07:57 UTC,5765,30.8,74,469,54.2,0
2020-10-08 12:08:14 UTC,5766,30.8,74,469,54.2,0
2020-10-08 12:08:32 UTC,5767,30.8,74,469,54.2,0
2020-10-08 12:08:49 UTC,5768,30.8,74,469,54.2,0
2020-10-08 12:09:06 UTC,5769,30.8,74,469,54.2,0
2020-10-08 12:09:23 UTC,5770,30.8,74,466,54.4,0
2020-10-08 12:09:40 UTC,5771,30.8,75,466,54.4,0
2020-10-08 12:09:58 UTC,5772,30.7,75,466,54.4,0
2020-10-08 12:10:15 UTC,5773,30.7,75,465,54.5,0
2020-10-08 12:10:32 UTC,5774,30.7,76,465,54.5,0
2020-10-08 12:10:49 UTC,5775,30.7,75,466,54.4,0
2020-10-08 12:11:06 UTC,5776,30.7,75,466,54.4,0
2020-10-08 12:11:24 UTC,5777,30.7,75,466,54.4,0
2020-10-08 12:11:41 UTC,5778,30.7,74,466,54.4,0
2020-10-08 12:11:58 UTC,5779,30.7,74,468,54.3,0
2020-10-08 12:12:15 UTC,5780,30.7,75,472,53.9,0
2020-10-08 12:12:32 UTC,5781,30.7,75,468,54.3,0
2020-10-08 12:12:49 UTC,5782,30.7,75,474,53.7,0
2020-10-08 12:13:07 UTC,5783,30.6,74,468,54.3,0
2020-10-08 12:13:24 UTC,5784,30.6,74,468,54.3,0
2020-10-08 12:13:41 UTC,5785,30.6,78,468,54.3,0
2020-10-08 12:13:58 UTC,5786,30.6,76,468,54.3,0
