Temperature,Humidity,Soil Moisture,Soil Moisture Percentage,status
34.5,85,585,42.9,0
34.5,85,585,42.9,0
34.5,85,585,42.9,0
34.5,85,585,42.9,0
34.5,85,585,42.9,0
34.5,85,585,42.9,0
34.5,85,585,42.9,0
34.5,85,585,42.9,0
34.5,85,585,42.9,0
34.5,85,585,42.9,0
34.5,85,585,42.9,0
34.5,85,585,42.9,0
34.5,85,585,42.9,0
34.5,85,585,42.9,0
34.5,85,585,42.9,0
27.9,95,678,33.8,1
27.9,95,682,33.4,1
27.9,95,682,33.4,1
27.9,95,678,33.8,1
27.9,95,682,33.4,1
27.9,95,682,33.4,1
27.9,95,678,33.8,1
27.9,95,679,33.7,1
27.9,95,678,33.8,1
27.9,95,682,33.4,1
27.9,95,678,33.8,1
27.9,95,678,33.8,1
27.9,95,682,33.4,1
27.9,95,678,33.8,1
27.9,95,678,33.8,1
27.9,95,678,33.8,1
27.9,94,682,33.4,1
27.9,95,678,33.8,1
27.9,95,676,34.0,1
27.9,95,678,33.8,1
27.9,95,677,33.9,1
27.9,95,682,33.4,1
27.9,95,681,33.5,1
27.9,95,681,33.5,1
27.9,95,681,33.5,1
27.9,95,678,33.8,1
27.9,95,674,34.2,1
27.9,95,678,33.8,1
27.9,95,678,33.8,1
27.9,95,674,34.2,1
27.9,95,674,34.2,1
27.9,95,674,34.2,1
27.9,95,674,34.2,1
27.9,95,674,34.2,1
27.9,95,674,34.2,1
27.9,95,674,34.2,1
27.9,95,674,34.2,1
27.9,95,675,34.1,1
27.9,95,674,34.2,1
27.9,95,678,33.8,1
27.9,95,675,34.1,1
27.9,95,675,34.1,1
27.9,95,674,34.2,1
27.9,95,674,34.2,1
27.9,95,675,34.1,1
27.9,95,679,33.7,1
27.9,95,675,34.1,1
27.9,95,675,34.1,1
27.9,95,675,34.1,1
27.9,95,675,34.1,1
27.9,95,675,34.1,1
27.9,95,680,33.6,1
27.9,95,675,34.1,1
27.9,95,675,34.1,1
27.9,95,680,33.6,1
27.9,95,675,34.1,1
27.9,95,675,34.1,1
27.9,95,675,34.1,1
27.9,95,675,34.1,1
27.9,95,675,34.1,1
27.9,95,675,34.1,1
27.9,95,675,34.1,1
27.9,95,680,33.6,1
27.9,95,675,34.1,1
27.9,95,675,34.1,1
27.9,95,680,33.6,1
27.9,95,680,33.6,1
27.9,95,675,34.1,1
27.9,95,680,33.6,1
27.9,95,680,33.6,1
27.9,95,680,33.6,1
27.9,95,680,33.6,1
27.9,95,676,34.0,1
27.9,95,681,33.5,1
27.9,95,676,34.0,1
27.9,95,681,33.5,1
27.9,95,680,33.6,1
27.9,95,681,33.5,1
27.9,95,681,33.5,1
27.9,95,675,34.1,1
27.9,95,676,34.0,1
27.9,95,676,34.0,1
27.9,95,681,33.5,1
27.9,95,680,33.6,1
27.9,95,676,34.0,1
27.9,95,681,33.5,1
27.9,95,676,34.0,1
27.9,95,681,33.5,1
27.9,95,676,34.0,1
27.9,95,681,33.5,1
27.9,95,594,42.0,0
27.9,95,624,39.1,1
27.9,95,634,38.1,1
27.9,95,642,37.3,1
27.9,95,648,36.7,1
27.9,95,653,36.2,1
27.9,95,660,35.5,1
27.9,95,658,35.7,1
27.9,95,660,35.5,1
27.9,95,661,35.4,1
27.9,95,662,35.4,1
27.9,95,663,35.3,1
27.9,95,665,35.1,1
27.9,95,668,34.8,1
27.9,95,666,35.0,1
27.9,95,672,34.4,1
27.9,95,673,34.3,1
27.9,95,673,34.3,1
27.9,95,670,34.6,1
27.9,95,672,34.4,1
27.9,95,672,34.4,1
27.9,95,673,34.3,1
27.9,95,678,33.8,1
27.9,95,674,34.2,1
27.9,95,675,34.1,1
27.9,95,675,34.1,1
27.9,95,674,34.2,1
27.9,95,674,34.2,1
27.9,95,680,33.6,1
27.9,95,675,34.1,1
27.9,95,676,34.0,1
27.9,95,680,33.6,1
27.9,95,676,34.0,1
27.9,95,676,34.0,1
27.9,95,676,34.0,1
27.9,95,676,34.0,1
27.9,95,681,33.5,1
27.9,95,676,34.0,1
27.9,95,681,33.5,1
27.9,95,681,33.5,1
27.9,95,681,33.5,1
27.9,95,676,34.0,1
27.9,95,676,34.0,1
27.9,95,676,34.0,1
27.9,95,677,33.9,1
27.9,95,681,33.5,1
27.9,95,676,34.0,1
27.9,95,676,34.0,1
27.9,95,676,34.0,1
27.9,95,676,34.0,1
27.9,95,676,34.0,1
27.9,95,681,33.5,1
27.9,95,681,33.5,1
27.9,95,681,33.5,1
27.9,95,681,33.5,1
27.9,95,675,34.1,1
27.9,95,674,34.2,1
27.9,95,675,34.1,1
27.9,95,676,34.0,1
27.9,95,673,34.3,1
27.9,95,676,34.0,1
27.9,95,676,34.0,1
27.9,95,673,34.3,1
27.9,95,678,33.8,1
27.9,95,678,33.8,1
27.9,95,678,33.8,1
27.9,95,678,33.8,1
27.9,95,674,34.2,1
27.9,95,674,34.2,1
27.9,95,674,34.2,1
27.9,95,674,34.2,1
27.9,95,674,34.2,1
27.9,95,674,34.2,1
27.9,95,678,33.8,1
27.9,95,674,34.2,1
27.9,95,677,33.9,1
27.9,95,673,34.3,1
27.9,95,676,34.0,1
27.9,95,673,34.3,1
27.9,95,676,34.0,1
27.9,95,673,34.3,1
27.9,95,672,34.4,1
27.9,95,676,34.0,1
27.9,95,673,34.3,1
27.9,95,673,34.3,1
27.9,95,672,34.4,1
27.9,95,676,34.0,1
27.9,95,672,34.4,1
27.9,95,672,34.4,1
27.9,95,672,34.4,1
27.9,95,672,34.4,1
27.9,95,672,34.4,1
27.9,95,672,34.4,1
27.9,95,672,34.4,1
27.9,95,672,34.4,1
27.9,95,672,34.4,1
27.9,95,672,34.4,1
27.9,95,672,34.4,1
27.9,95,672,34.4,1
27.9,95,672,34.4,1
27.9,95,672,34.4,1
27.9,95,675,34.1,1
27.9,95,675,34.1,1
27.9,95,672,34.4,1
27.9,95,675,34.1,1
27.9,95,675,34.1,1
27.9,95,672,34.4,1
27.9,95,676,34.0,1
27.9,95,673,34.3,1
27.9,95,678,33.8,1
27.9,95,678,33.8,1
27.9,95,674,34.2,1
27.9,95,675,34.1,1
27.9,95,674,34.2,1
27.9,95,674,34.2,1
27.9,95,678,33.8,1
27.9,95,678,33.8,1
27.9,95,674,34.2,1
27.9,95,675,34.1,1
27.9,95,673,34.3,1
27.9,95,673,34.3,1
27.9,95,667,34.9,1
27.9,95,667,34.9,1
27.9,95,672,34.4,1
27.9,95,667,34.9,1
27.9,95,667,34.9,1
27.9,95,668,34.8,1
27.9,95,673,34.3,1
27.9,95,668,34.8,1
27.9,95,669,34.7,1
27.9,95,670,34.6,1
27.9,95,670,34.6,1
27.9,95,674,34.2,1
27.9,95,669,34.7,1
27.9,95,669,34.7,1
27.9,95,674,34.2,1
27.9,95,669,34.7,1
27.9,95,669,34.7,1
27.9,95,673,34.3,1
27.9,95,668,34.8,1
27.9,95,673,34.3,1
27.9,95,668,34.8,1
27.9,95,673,34.3,1
27.9,95,673,34.3,1
27.9,95,668,34.8,1
27.9,95,667,34.9,1
27.9,95,667,34.9,1
27.9,95,673,34.3,1
27.9,95,673,34.3,1
27.9,95,667,34.9,1
27.9,95,673,34.3,1
27.9,95,672,34.4,1
27.9,95,667,34.9,1
27.9,95,672,34.4,1
27.9,95,667,34.9,1
27.9,95,672,34.4,1
27.9,95,667,34.9,1
27.9,95,667,34.9,1
27.9,95,668,34.8,1
27.9,95,668,34.8,1
27.9,95,673,34.3,1
27.9,95,668,34.8,1
27.9,95,673,34.3,1
27.9,95,673,34.3,1
27.9,95,673,34.3,1
27.9,95,673,34.3,1
27.9,95,668,34.8,1
27.9,95,669,34.7,1
27.9,95,674,34.2,1
27.9,95,668,34.8,1
27.9,95,674,34.2,1
27.9,95,670,34.6,1
27.9,95,670,34.6,1
27.9,95,674,34.2,1
27.9,95,674,34.2,1
27.9,95,670,34.6,1
27.9,95,670,34.6,1
27.9,95,670,34.6,1
27.9,95,670,34.6,1
27.9,95,670,34.6,1
27.9,95,675,34.1,1
27.9,95,675,34.1,1
27.9,95,675,34.1,1
27.9,95,672,34.4,1
27.9,95,672,34.4,1
27.9,95,672,34.4,1
27.9,95,672,34.4,1
27.9,95,673,34.3,1
27.9,95,672,34.4,1
27.9,95,673,34.3,1
27.9,95,673,34.3,1
27.9,95,673,34.3,1
27.9,95,676,34.0,1
27.9,95,676,34.0,1
27.9,95,673,34.3,1
27.9,95,672,34.4,1
27.9,95,673,34.3,1
27.9,95,673,34.3,1
27.9,95,673,34.3,1
27.9,95,673,34.3,1
27.9,95,673,34.3,1
27.9,95,673,34.3,1
27.9,95,677,33.9,1
27.9,95,677,33.9,1
27.9,95,677,33.9,1
27.9,95,673,34.3,1
27.9,95,678,33.8,1
27.9,95,677,33.9,1
27.9,95,673,34.3,1
27.9,95,677,33.9,1
27.9,95,673,34.3,1
27.9,95,673,34.3,1
27.9,95,673,34.3,1
27.9,95,673,34.3,1
27.9,95,673,34.3,1
27.9,95,673,34.3,1
27.9,95,673,34.3,1
27.9,95,676,34.0,1
27.9,95,676,34.0,1
27.9,95,673,34.3,1
27.9,95,673,34.3,1
27.9,95,673,34.3,1
27.9,95,673,34.3,1
27.9,95,673,34.3,1
27.9,95,673,34.3,1
27.9,95,673,34.3,1
27.9,95,673,34.3,1
27.9,95,673,34.3,1
27.9,95,673,34.3,1
27.9,90,928,9.4,1
27.9,89,933,8.9,1
27.9,89,934,8.8,1
27.9,88,936,8.6,1
27.9,87,934,8.8,1
27.9,89,933,8.9,1
27.9,89,927,9.5,1
27.9,89,928,9.4,1
27.9,87,927,9.5,1
27.9,89,924,9.8,1
27.9,87,922,10.0,1
27.9,89,918,10.4,1
27.9,89,916,10.5,1
27.9,90,915,10.6,1
27.9,88,913,10.8,1
27.9,87,913,10.8,1
27.9,86,914,10.7,1
27.9,86,914,10.7,1
27.9,86,909,11.2,1
27.9,86,909,11.2,1
27.9,88,908,11.3,1
27.9,86,907,11.4,1
27.9,87,906,11.5,1
27.9,87,905,11.6,1
27.9,89,905,11.6,1
27.9,89,905,11.6,1
27.9,89,905,11.6,1
27.9,89,904,11.7,1
27.9,87,904,11.7,1
27.9,89,903,11.8,1
27.9,90,903,11.8,1
27.9,87,903,11.8,1
27.9,88,903,11.8,1
27.9,89,902,11.9,1
27.9,89,902,11.9,1
27.9,91,902,11.9,1
27.9,90,902,11.9,1
27.9,90,902,11.9,1
27.9,88,902,11.9,1
27.9,88,902,11.9,1
27.9,88,902,11.9,1
27.9,89,902,11.9,1
27.9,89,902,11.9,1
27.9,87,903,11.8,1
27.9,86,900,12.1,1
27.9,87,898,12.3,1
27.9,89,898,12.3,1
27.9,90,898,12.3,1
27.9,87,903,11.8,1
27.9,88,900,12.1,1
27.9,88,898,12.3,1
27.9,88,902,11.9,1
27.9,89,898,12.3,1
27.9,87,902,11.9,1
27.9,86,898,12.3,1
27.9,88,898,12.3,1
27.9,86,897,12.4,1
27.9,86,896,12.5,1
27.9,89,897,12.4,1
27.9,88,900,12.1,1
27.9,88,896,12.5,1
27.9,88,895,12.6,1
27.9,88,896,12.5,1
27.9,86,896,12.5,1
27.9,89,896,12.5,1
27.9,91,896,12.5,1
27.9,87,896,12.5,1
27.9,85,900,12.1,1
27.9,87,900,12.1,1
27.9,87,898,12.3,1
27.9,87,897,12.4,1
27.9,86,897,12.4,1
27.9,89,900,12.1,1
27.9,90,896,12.5,1
27.9,90,898,12.3,1
27.9,90,898,12.3,1
27.9,87,895,12.6,1
27.9,89,895,12.6,1
27.9,91,897,12.4,1
27.9,90,897,12.4,1
27.9,91,894,12.7,1
27.9,91,898,12.3,1
27.9,91,898,12.3,1
27.9,91,895,12.6,1
27.9,90,895,12.6,1
27.9,89,898,12.3,1
27.9,89,896,12.5,1
27.9,88,895,12.6,1
27.9,89,895,12.6,1
27.9,89,895,12.6,1
27.9,90,895,12.6,1
27.9,88,895,12.6,1
27.9,89,895,12.6,1
27.9,90,897,12.4,1
27.9,91,897,12.4,1
27.9,92,894,12.7,1
27.9,92,894,12.7,1
27.9,93,895,12.6,1
27.9,91,894,12.7,1
27.9,93,897,12.4,1
27.9,93,897,12.4,1
27.9,92,897,12.4,1
27.9,92,893,12.8,1
27.9,91,894,12.7,1
27.9,89,894,12.7,1
27.9,90,894,12.7,1
27.9,89,894,12.7,1
27.9,91,894,12.7,1
27.9,89,893,12.8,1
27.9,88,893,12.8,1
27.9,88,895,12.6,1
27.9,91,895,12.6,1
27.9,91,895,12.6,1
27.9,91,891,13.0,1
27.9,91,893,12.8,1
27.9,87,896,12.5,1
27.9,87,894,12.7,1
27.9,90,894,12.7,1
27.9,90,894,12.7,1
27.9,90,894,12.7,1
27.9,89,894,12.7,1
27.9,88,894,12.7,1
27.9,88,896,12.5,1
27.9,86,896,12.5,1
27.9,88,894,12.7,1
27.9,90,897,12.4,1
27.9,89,893,12.8,1
27.9,88,891,13.0,1
27.9,89,893,12.8,1
27.9,87,893,12.8,1
27.9,88,896,12.5,1
27.9,89,896,12.5,1
27.9,90,895,12.6,1
27.9,89,895,12.6,1
27.9,86,890,13.1,1
27.9,88,894,12.7,1
27.9,89,890,13.1,1
27.9,87,890,13.1,1
27.9,85,889,13.2,1
27.9,87,894,12.7,1
27.9,86,893,12.8,1
27.9,88,889,13.2,1
27.9,88,889,13.2,1
27.9,90,889,13.2,1
27.9,91,893,12.8,1
27.9,90,890,13.1,1
27.9,90,891,13.0,1
27.9,89,893,12.8,1
27.9,86,889,13.2,1
27.9,87,893,12.8,1
27.9,89,888,13.3,1
27.9,89,888,13.3,1
27.9,90,890,13.1,1
27.9,90,890,13.1,1
27.9,91,886,13.5,1
27.9,90,889,13.2,1
27.9,86,885,13.6,1
27.9,87,886,13.5,1
27.9,89,885,13.6,1
27.9,89,889,13.2,1
27.9,89,889,13.2,1
27.9,87,889,13.2,1
27.9,90,885,13.6,1
27.9,86,884,13.7,1
27.9,89,888,13.3,1
27.9,90,884,13.7,1
27.9,89,884,13.7,1
27.9,87,884,13.7,1
27.9,88,884,13.7,1
27.9,88,885,13.6,1
27.9,88,885,13.6,1
27.9,87,885,13.6,1
27.9,85,885,13.6,1
27.9,88,889,13.2,1
27.9,90,886,13.5,1
27.9,86,886,13.5,1
27.9,85,886,13.5,1
27.9,85,886,13.5,1
27.9,89,885,13.6,1
27.9,89,885,13.6,1
27.9,85,885,13.6,1
27.9,90,889,13.2,1
27.9,88,889,13.2,1
27.9,85,885,13.6,1
27.9,85,885,13.6,1
27.9,87,885,13.6,1
27.9,90,889,13.2,1
27.9,84,886,13.5,1
27.9,85,885,13.6,1
27.9,89,886,13.5,1
27.9,84,886,13.5,1
27.9,88,886,13.5,1
27.9,85,886,13.5,1
27.9,86,886,13.5,1
27.9,86,886,13.5,1
27.9,86,885,13.6,1
27.9,84,886,13.5,1
27.9,85,886,13.5,1
27.9,85,886,13.5,1
27.9,84,886,13.5,1
27.9,82,886,13.5,1
27.9,85,885,13.6,1
27.9,86,885,13.6,1
27.9,82,885,13.6,1
27.9,84,889,13.2,1
27.9,88,889,13.2,1
27.9,85,889,13.2,1
27.9,84,885,13.6,1
27.9,83,889,13.2,1
27.9,84,885,13.6,1
27.9,85,889,13.2,1
27.9,83,889,13.2,1
27.9,87,889,13.2,1
27.9,83,886,13.5,1
27.9,86,885,13.6,1
27.9,87,885,13.6,1
27.9,86,886,13.5,1
27.9,82,889,13.2,1
27.9,81,889,13.2,1
27.9,84,886,13.5,1
27.9,83,886,13.5,1
27.9,84,885,13.6,1
27.9,85,889,13.2,1
27.9,85,885,13.6,1
27.9,86,885,13.6,1
27.9,86,884,13.7,1
27.9,88,884,13.7,1
27.9,88,886,13.5,1
27.9,83,883,13.8,1
27.9,83,883,13.8,1
27.9,82,883,13.8,1
27.9,83,883,13.8,1
27.9,85,883,13.8,1
27.9,86,883,13.8,1
27.9,83,885,13.6,1
27.9,83,884,13.7,1
27.9,86,884,13.7,1
27.9,84,880,14.1,1
27.9,84,884,13.7,1
27.9,82,881,14.0,1
27.9,82,884,13.7,1
27.9,84,884,13.7,1
27.9,83,884,13.7,1
27.9,86,884,13.7,1
27.9,86,881,14.0,1
27.9,83,884,13.7,1
27.9,82,884,13.7,1
27.9,86,880,14.1,1
27.9,84,883,13.8,1
27.9,87,881,14.0,1
27.9,87,881,14.0,1
27.9,83,880,14.1,1
27.9,83,884,13.7,1
27.9,83,884,13.7,1
27.9,82,880,14.1,1
27.9,83,881,14.0,1
27.9,85,881,14.0,1
27.9,86,881,14.0,1
27.9,83,880,14.1,1
27.9,83,880,14.1,1
27.9,83,880,14.1,1
27.9,82,881,14.0,1
27.9,80,880,14.1,1
27.9,81,880,14.1,1
27.9,81,880,14.1,1
27.9,81,880,14.1,1
27.9,82,880,14.1,1
27.9,82,880,14.1,1
27.9,83,883,13.8,1
27.9,81,880,14.1,1
38.5,79,550,46.3,0
38.5,79,550,46.3,0
38.5,79,550,46.3,0
38.5,79,550,46.3,0
38.5,79,550,46.3,0
38.5,79,550,46.3,0
38.5,79,550,46.3,0
38.5,79,550,46.3,0
38.5,79,550,46.3,0
38.5,79,550,46.3,0
38.5,79,550,46.3,0
38.5,79,550,46.3,0
38.5,79,550,46.3,0
38.5,79,550,46.3,0
38.5,79,550,46.3,0
38.5,79,550,46.3,0
38.5,79,550,46.3,0
38.5,79,550,46.3,0
38.5,79,550,46.3,0
38.5,79,550,46.3,0
38.5,79,550,46.3,0
38.5,79,550,46.3,0
38.5,79,550,46.3,0
38.5,79,550,46.3,0
38.5,79,550,46.3,0
38.5,79,550,46.3,0
38.5,79,550,46.3,0
38.5,79,550,46.3,0
38.5,79,550,46.3,0
38.5,79,550,46.3,0
38.5,79,550,46.3,0
38.5,79,550,46.3,0
38.5,79,550,46.3,0
38.5,79,550,46.3,0
38.5,79,550,46.3,0
38.5,79,550,46.3,0
38.5,79,550,46.3,0
38.5,79,550,46.3,0
38.5,79,550,46.3,0
38.5,79,550,46.3,0
38.5,79,550,46.3,0
38.5,79,550,46.3,0
38.5,79,550,46.3,0
38.5,79,550,46.3,0
38.5,79,550,46.3,0
38.5,79,560,45.3,0
38.5,79,560,45.3,0
38.5,79,560,45.3,0
38.5,79,560,45.3,0
38.5,79,560,45.3,0
38.5,79,560,45.3,0
38.5,79,560,45.3,0
38.5,79,560,45.3,0
38.5,79,560,45.3,0
38.5,79,560,45.3,0
38.5,79,560,45.3,0
38.5,79,560,45.3,0
38.5,79,560,45.3,0
38.5,79,560,45.3,0
38.5,79,560,45.3,0
38.5,79,560,45.3,0
38.5,79,560,45.3,0
38.5,79,560,45.3,0
38.5,79,560,45.3,0
38.5,79,560,45.3,0
38.5,79,560,45.3,0
38.5,79,560,45.3,0
38.5,79,560,45.3,0
38.5,79,560,45.3,0
38.5,79,560,45.3,0
38.5,79,560,45.3,0
38.5,79,560,45.3,0
38.5,79,560,45.3,0
38.5,79,560,45.3,0
38.5,79,560,45.3,0
38.5,79,560,45.3,0
38.5,79,560,45.3,0
38.5,79,560,45.3,0
38.5,79,560,45.3,0
38.5,79,560,45.3,0
38.5,79,560,45.3,0
38.5,79,560,45.3,0
38.5,79,560,45.3,0
38.5,79,560,45.3,0
38.5,79,560,45.3,0
38.5,79,560,45.3,0
38.5,79,560,45.3,0
38.5,79,560,45.3,0
38.5,79,560,45.3,0
38.5,79,560,45.3,0
38.5,79,560,45.3,0
38.5,79,560,45.3,0
38.5,79,560,45.3,0
38.5,79,560,45.3,0
38.5,79,560,45.3,0
38.5,79,560,45.3,0
38.5,79,560,45.3,0
38.5,79,560,45.3,0
38.5,79,560,45.3,0
38.5,79,562,45.1,0
38.5,79,562,45.1,0
38.5,79,562,45.1,0
38.5,79,562,45.1,0
38.5,79,562,45.1,0
38.5,79,562,45.1,0
38.5,79,562,45.1,0
38.5,79,562,45.1,0
38.5,83,543,47.0,0
38.5,83,543,47.0,0
38.5,83,543,47.0,0
38.5,83,543,47.0,0
38.5,83,543,47.0,0
38.5,83,543,47.0,0
38.5,83,543,47.0,0
38.5,83,543,47.0,0
38.5,83,543,47.0,0
38.5,83,543,47.0,0
38.5,83,543,47.0,0
38.5,83,543,47.0,0
38.5,83,543,47.0,0
38.5,83,543,47.0,0
38.5,83,543,47.0,0
38.5,83,543,47.0,0
38.5,83,543,47.0,0
38.5,83,543,47.0,0
38.5,83,543,47.0,0
38.5,83,543,47.0,0
38.5,83,543,47.0,0
38.5,83,543,47.0,0
38.5,83,543,47.0,0
38.5,83,543,47.0,0
38.5,83,543,47.0,0
38.5,83,543,47.0,0
38.5,83,543,47.0,0
38.5,83,543,47.0,0
38.5,83,543,47.0,0
38.5,83,543,47.0,0
38.5,83,543,47.0,0
38.5,83,543,47.0,0
38.5,83,543,47.0,0
38.5,83,543,47.0,0
38.5,83,543,47.0,0
38.5,83,543,47.0,0
38.5,83,543,47.0,0
38.5,83,543,47.0,0
38.5,83,543,47.0,0
38.5,83,543,47.0,0
38.5,83,543,47.0,0
38.5,83,543,47.0,0
38.5,83,532,48.0,0
38.5,83,532,48.0,0
38.5,83,532,48.0,0
38.5,83,532,48.0,0
38.5,83,532,48.0,0
38.5,83,532,48.0,0
38.5,83,532,48.0,0
38.5,83,532,48.0,0
38.5,83,532,48.0,0
38.5,83,532,48.0,0
38.5,83,532,48.0,0
38.5,83,532,48.0,0
38.5,83,532,48.0,0
38.5,83,532,48.0,0
38.5,83,532,48.0,0
38.5,80,532,48.0,0
38.5,80,532,48.0,0
38.5,80,532,48.0,0
38.5,80,532,48.0,0
38.5,80,532,48.0,0
38.5,80,532,48.0,0
38.5,80,532,48.0,0
38.5,80,532,48.0,0
38.5,80,532,48.0,0
38.5,80,526,48.6,0
38.5,80,526,48.6,0
38.5,80,526,48.6,0
38.5,80,526,48.6,0
38.5,80,526,48.6,0
38.5,80,526,48.6,0
38.5,80,526,48.6,0
38.5,80,526,48.6,0
38.5,80,526,48.6,0
38.5,80,526,48.6,0
38.5,80,526,48.6,0
38.5,80,526,48.6,0
38.5,80,526,48.6,0
38.5,80,526,48.6,0
38.5,80,526,48.6,0
38.5,80,526,48.6,0
38.5,80,526,48.6,0
38.5,80,526,48.6,0
38.5,80,526,48.6,0
38.5,80,526,48.6,0
38.5,80,526,48.6,0
38.5,80,526,48.6,0
38.5,80,526,48.6,0
38.5,80,526,48.6,0
38.5,80,526,48.6,0
38.5,80,526,48.6,0
38.5,80,526,48.6,0
38.5,76,526,48.6,0
38.5,76,515,49.7,0
38.5,76,515,49.7,0
38.5,76,515,49.7,0
38.5,76,515,49.7,0
38.5,76,515,49.7,0
38.5,76,515,49.7,0
38.5,76,515,49.7,0
38.5,76,515,49.7,0
38.5,76,515,49.7,0
38.5,76,515,49.7,0
38.5,76,515,49.7,0
38.5,76,515,49.7,0
38.5,76,515,49.7,0
38.5,76,515,49.7,0
38.5,76,515,49.7,0
38.5,76,515,49.7,0
38.5,76,515,49.7,0
38.5,76,515,49.7,0
38.5,76,515,49.7,0
38.5,76,515,49.7,0
38.5,73,510,50.2,0
38.5,73,510,50.2,0
38.5,73,510,50.2,0
38.5,73,510,50.2,0
38.5,73,510,50.2,0
38.5,73,510,50.2,0
38.5,73,510,50.2,0
38.5,73,510,50.2,0
38.5,73,510,50.2,0
38.5,73,510,50.2,0
38.5,73,510,50.2,0
38.5,73,510,50.2,0
38.5,73,510,50.2,0
38.5,73,510,50.2,0
38.5,73,510,50.2,0
38.5,73,510,50.2,0
38.5,73,510,50.2,0
38.5,73,514,49.8,0
38.5,73,514,49.8,0
38.5,73,514,49.8,0
38.5,73,514,49.8,0
38.5,73,514,49.8,0
38.5,73,514,49.8,0
38.5,73,514,49.8,0
38.5,73,514,49.8,0
38.5,73,514,49.8,0
38.5,73,514,49.8,0
38.5,73,514,49.8,0
38.5,73,514,49.8,0
38.5,73,514,49.8,0
38.5,73,514,49.8,0
38.5,73,514,49.8,0
38.5,73,514,49.8,0
38.5,73,514,49.8,0
38.5,73,514,49.8,0
38.5,73,514,49.8,0
38.5,73,514,49.8,0
38.5,73,514,49.8,0
38.5,73,514,49.8,0
38.5,73,514,49.8,0
38.5,73,514,49.8,0
38.5,73,531,48.1,0
38.5,73,531,48.1,0
38.5,73,531,48.1,0
38.5,73,531,48.1,0
38.5,75,531,48.1,0
38.5,75,531,48.1,0
38.5,75,531,48.1,0
38.5,75,531,48.1,0
38.5,75,531,48.1,0
38.5,75,531,48.1,0
38.5,75,531,48.1,0
38.5,75,531,48.1,0
38.5,75,531,48.1,0
38.5,75,531,48.1,0
38.5,75,531,48.1,0
38.5,75,531,48.1,0
38.5,75,531,48.1,0
38.5,75,531,48.1,0
38.5,75,531,48.1,0
38.5,75,531,48.1,0
38.5,75,531,48.1,0
38.5,90,546,46.7,0
38.5,90,546,46.7,0
38.5,90,546,46.7,0
38.5,90,546,46.7,0
38.5,90,546,46.7,0
38.5,90,546,46.7,0
38.5,90,546,46.7,0
38.5,90,546,46.7,0
38.5,90,546,46.7,0
38.5,90,546,46.7,0
38.5,90,546,46.7,0
38.5,90,546,46.7,0
38.5,90,546,46.7,0
38.5,90,546,46.7,0
38.5,90,546,46.7,0
38.5,90,546,46.7,0
38.5,90,546,46.7,0
38.5,90,546,46.7,0
38.5,90,546,46.7,0
38.5,90,546,46.7,0
38.5,90,546,46.7,0
38.5,90,546,46.7,0
38.5,90,546,46.7,0
38.5,90,546,46.7,0
38.5,90,546,46.7,0
38.5,90,546,46.7,0
38.5,90,546,46.7,0
38.5,90,546,46.7,0
38.5,90,546,46.7,0
38.5,90,546,46.7,0
38.5,90,546,46.7,0
38.5,90,546,46.7,0
38.5,90,546,46.7,0
38.5,90,546,46.7,0
38.5,90,546,46.7,0
38.5,90,546,46.7,0
38.5,90,546,46.7,0
38.5,90,546,46.7,0
38.5,90,546,46.7,0
38.5,90,546,46.7,0
38.5,90,546,46.7,0
38.5,90,546,46.7,0
38.5,90,546,46.7,0
38.5,88,570,44.3,0
38.5,88,570,44.3,0
38.5,88,570,44.3,0
38.5,88,570,44.3,0
38.5,88,570,44.3,0
38.5,88,570,44.3,0
38.5,88,570,44.3,0
38.5,88,570,44.3,0
38.5,88,570,44.3,0
38.5,88,570,44.3,0
38.5,88,570,44.3,0
38.5,88,570,44.3,0
38.5,88,570,44.3,0
38.5,88,570,44.3,0
38.5,88,570,44.3,0
38.5,88,570,44.3,0
38.5,88,570,44.3,0
38.5,88,570,44.3,0
38.5,88,570,44.3,0
38.5,88,570,44.3,0
38.5,88,570,44.3,0
38.5,88,570,44.3,0
38.5,88,570,44.3,0
38.5,88,570,44.3,0
38.5,88,570,44.3,0
38.5,88,570,44.3,0
38.5,88,570,44.3,0
38.5,88,570,44.3,0
40.3,75,510,50.2,0
40.3,75,510,50.2,0
40.3,75,510,50.2,0
40.3,75,510,50.2,0
40.3,75,510,50.2,0
40.3,75,510,50.2,0
40.3,75,510,50.2,0
40.3,75,510,50.2,0
40.3,75,510,50.2,0
40.3,75,510,50.2,0
40.3,75,510,50.2,0
40.3,75,510,50.2,0
40.3,75,510,50.2,0
40.3,75,510,50.2,0
40.3,75,510,50.2,0
40.3,75,510,50.2,0
40.3,75,510,50.2,0
40.3,75,510,50.2,0
40.3,75,510,50.2,0
40.3,75,510,50.2,0
40.3,75,510,50.2,0
40.3,75,510,50.2,0
40.3,75,510,50.2,0
40.3,75,510,50.2,0
40.3,75,510,50.2,0
40.3,75,510,50.2,0
40.3,75,510,50.2,0
40.3,75,510,50.2,0
40.3,75,510,50.2,0
40.3,75,510,50.2,0
40.3,75,510,50.2,0
40.3,75,510,50.2,0
40.3,75,510,50.2,0
40.3,75,510,50.2,0
40.3,75,510,50.2,0
40.3,75,510,50.2,0
40.3,75,510,50.2,0
40.3,75,510,50.2,0
40.3,75,510,50.2,0
